Employeer ID,Employeer Name,Employement Status,job title,length of employement,isCurrent Job,ratingCarrerOpportunities,ratingBusinessoutlook,ratingCEO,ratingCompensationand Benefits,ratingCulutreand Values,ratingDiversity and Inclusion,rating Overall,ratingSeniorleadership,rating worklifebalance,countHelpful,countNothelpful,summary,Cons,pros,reviewdate,reviewtime,city,state
5224839,JPMorganChase,REGULAR,Java Full Stack Developer,0,TRUE,5,POSITIVE,APPROVE,5,5,5,5,5,5,0,0,Driving Scalable Innovation as a Full Stack Developer,"This is still tepid.  In the latest quarter, there was a 1% decline.  While things should improve, it will likely continue to be at a sluggish rate.","JPMorgan CEO Jamie Dimon is perhaps the world’s most savvy banker.  Because of his focus on creating a “fortress balance sheet,” he was able to deal effectively with the financial crisis of 2008.  In fact, he capitalized on the situation with smart acquisitions, such as Bear Stearns and Washington Mutual.",25-04-2025,14:01:00,Jersey City,NJ
5224839,JPMorganChase,REGULAR,VP Product Management,4,FALSE,4,,DISAPPROVE,4,4,4,3,3,3,0,0,Warehouse,"Huge, hectic, feels like warehouse, processes aren’t as mature as one would expect, 5 days onsite","Decent pay, recognizable name, opportunities for learning, ok work/life balance",19-05-2025,13:40:00,New York,NY
5224839,JPMorganChase,REGULAR,Executive Assistant,2,FALSE,4,POSITIVE,APPROVE,4,4,4,4,4,4,0,0,EA to JPMPC,"large company, have to go through many levels to get an answer sometimes","Great people, reputable company, good benefits",21-05-2025,09:23:00,San Francisco,CA
5224839,JPMorganChase,REGULAR,Analyst,0,TRUE,0,,,0,0,0,4,0,0,0,0,Enjoyable,Lots of overhead can be overwhelming.,Good culture and growth opportunities.,22-05-2025,20:02:00,Tempe,AZ
5224839,JPMorganChase,REGULAR,Director of data products,2,TRUE,3,POSITIVE,NO_OPINION,3,3,3,3,3,3,0,0,Moderate Benefits,Can definitely improve on lot of things,Average except the tuition and certification assistance program,21-05-2025,23:33:00,San Francisco,CA
5224839,JPMorganChase,PART_TIME,Associate Banker - ME,4,TRUE,5,POSITIVE,APPROVE,4,5,5,5,4,4,0,0,Overall Happy,"If you are comfortable where you’re at, they’re still pushing you to do more. They essentially got rid of the teller role and it has become more of a hybrid banker role without the incentives that come with being a licensed banker.","Chase is a company that is always looking to help you grow. There are many opportunities within the firm and they allow you to take on mentors within the area that you’re looking to develop into. My manager specifically is a champion for employee wellness, he goes above and beyond to ensure that we are content, sometimes at his own expense. Day to day everything in the role is relatively easy to manage.",24-02-2025,16:16:00,Jupiter,FL
5224839,JPMorganChase,REGULAR,Senior Associate,0,FALSE,4,,,4,4,4,4,4,4,0,0,Good,Health insurance is not that great,All good no concerns at all,21-05-2025,13:13:00,Plano,TX
5224839,JPMorganChase,REGULAR,Business Analyst,0,TRUE,0,,,0,0,0,5,0,0,0,0,Best Company,"Promotion takes time, sometimes competitive","competitive salary, comprehensive benefits, and opportunities for professional development, along with a good work-life balance and strong job security",17-05-2025,19:09:00,Boston,MA
5224839,JPMorganChase,REGULAR,Fraud Disputes,0,FALSE,3,,,4,3,3,3,2,3,0,0,Not bad..,management seems lost at times,"good start, goals set up to help learn step goals",21-05-2025,05:10:00,Plano,TX
5224839,JPMorganChase,REGULAR,Investment Associate,4,TRUE,2,NEGATIVE,DISAPPROVE,2,0,3,3,1,3,0,0,Salary not competive,"Tech is not great.
The compensation to employees not great.",The company has good benefits,21-05-2025,09:13:00,Miami,FL
5224839,JPMorganChase,REGULAR,Analyst,0,TRUE,0,,,0,0,0,5,0,0,0,0,Great,No real cons that I can think of,"Lots of pros to speak of

Jamie Dimon is cool!",19-05-2025,20:52:00,New York,NY
5224839,JPMorganChase,REGULAR,Communications Associate,2,FALSE,0,,DISAPPROVE,0,0,0,3,0,0,0,0,Just ok,Pay was not competitive especially with promotions and bonuses,My team members were wonderful,21-05-2025,07:00:00,Jersey City,NJ
5224839,JPMorganChase,REGULAR,Account Specialist,0,TRUE,0,,,0,0,0,5,0,0,0,0,Great Company,high call volume and lack of time in between calls,"From the first day, you're allotted more time off than most companies. Chase is very big on work-life balance",16-05-2025,05:44:00,Heathrow,FL
5224839,JPMorganChase,PART_TIME,Associate Banker,2,TRUE,4,POSITIVE,APPROVE,4,4,4,4,4,4,0,0,Part Time,Additional hours not guaranteed on your schedule,"Additional hours available if requested, flexible schedule depending on staffing",19-05-2025,02:50:00,Bedford,OH
5224839,JPMorganChase,REGULAR,Equity Research Analyst,0,TRUE,5,POSITIVE,APPROVE,5,5,5,5,5,5,0,0,"Fast-paced, insightful work with strong learning opportunities","Work-life balance can be tough during earnings season.
Long hours are the norm, not the exception.
Expectations can feel intense for junior analysts.
Limited flexibility for remote work.
Career progression can be competitive.","Great exposure to financial markets and senior leadership.
Fast learning curve with challenging but rewarding projects.
Collaborative and intellectually stimulating team environment.
Strong brand name that opens doors in the industry.
Access to high-quality data and modeling tools.",22-04-2025,07:12:00,New York,NY
5224839,JPMorganChase,REGULAR,Vice President,20,TRUE,4,POSITIVE,APPROVE,3,4,4,4,3,3,0,0,Dynamic Company,#NAME?,#NAME?,29-04-2025,19:52:00,Columbus,OH
5224839,JPMorganChase,REGULAR,Live Chat Specialist,4,TRUE,2,POSITIVE,APPROVE,4,3,4,3,4,3,0,0,Chat,Career development or growth non existed. Collection as a whole within the company is hard when your in the collections field with JPMorgan Chase. Better look elsewhere if your hired in collections department.,"Team, hour of operations. less stress with collection",07-05-2025,12:39:00,Tampa,FL
5224839,JPMorganChase,REGULAR,Vice President,20,TRUE,3,,,5,4,4,4,3,3,0,0,Ok place to work if you’re a self-promoter,Easy to get ‘stuck’ in a role where your skills become expected and not exceptional and you’ll get passed over for promotions by those from outside of the bank or by friends and former colleagues of the hiring manager,Good Health care benefits and cost,06-05-2025,18:31:00,Chicago,IL
5224839,JPMorganChase,REGULAR,Software Engineer,2,TRUE,3,POSITIVE,APPROVE,3,2,4,3,1,4,0,0,pay could be better,"pay could be better
not much perks compared to tech companies",work life balance is good,18-05-2025,15:52:00,New York,NY
805672,Berkshire Hathaway,REGULAR,Claims Examiner,1,FALSE,4,NEGATIVE,DISAPPROVE,3,3,5,3,1,3,0,0,Very Clicky,I wish that it was not like giant high School and treated everyone fairly.,Berkshire Hathaway is a great company for opportunities.,29-05-2025,00:03:00,Atlanta,GA
805672,Berkshire Hathaway,PART_TIME,Realtor,2,FALSE,1,NEGATIVE,DISAPPROVE,1,1,1,1,1,3,1,0,Not a welcoming enviroment,"The culture is very stuffy, hard to fit in, dinosaur realtors that will not retire or share a piece of the pie. Outdated system, with an outdated frame of mind, they tell all realtors to go after their friends and family for leads.",Many houses to run open houses for if you need exposure,22-04-2025,09:58:00,Jacksonville,FL
805672,Berkshire Hathaway,PART_TIME,Real Estate Agent,4,FALSE,4,,,4,4,4,4,5,3,0,0,Good Place!,None noted at this time.,"Great people, atmosphere and great manager.",24-04-2025,08:05:00,Westfield,NJ
805672,Berkshire Hathaway,REGULAR,Marketing Communications Specialist,4,TRUE,5,POSITIVE,APPROVE,5,5,5,5,5,5,0,0,Awesome Place to Work!,No Work at Home Option makes it difficult to hire,Great team! Very collaborative environment,14-04-2025,15:01:00,Irving,TX
805672,Berkshire Hathaway,REGULAR,Front Desk Agent,2,TRUE,5,,,0,0,0,5,0,0,0,0,Great place,"Just like all sales agents, it’s commission based.",Very friendly and helpful team members.,20-03-2025,05:28:00,Fernandina Beach,FL
805672,Berkshire Hathaway,REGULAR,Cost Estimator,0,TRUE,0,,,0,0,0,5,0,0,0,0,Good,Bad management easy tasks low,"Good, fast quick long lasting",18-03-2025,23:01:00,Dallas,TX
805672,Berkshire Hathaway,REGULAR,Agent Ambassador,0,TRUE,4,POSITIVE,APPROVE,5,5,5,5,5,5,0,0,Family Atmosphere,I can’t think of any at this time.,This is such a great company to work for! Love the family feel!,03-03-2025,15:42:00,Tampa,FL
805672,Berkshire Hathaway,REGULAR,Administrative Assistant,6,TRUE,2,POSITIVE,,4,5,5,4,3,5,0,0,Nice job,#NAME?,"-you don't take your work home 
-nice friendly environment 
-summer &amp; holiday parties every year
-offers health insurance and PTO time
-offers life insurance",20-01-2025,12:13:00,Pittsburgh,PA
805672,Berkshire Hathaway,PART_TIME,Attorney,20,TRUE,5,POSITIVE,APPROVE,5,5,5,5,5,5,0,0,Excellent Company,None None None None None,Advantage Priveledge Power Excitement Finances,23-02-2025,02:23:00,Hollywood,CA
805672,Berkshire Hathaway,REGULAR,Software Engineer,4,TRUE,3,POSITIVE,APPROVE,4,2,0,4,3,4,0,0,Good place to work,"Upper management taking away perks and benefits
Remote work taken away","Work life balance
Decent pay",04-02-2025,14:31:00,Las Vegas,NV
805672,Berkshire Hathaway,REGULAR,Licensed Realtor,0,FALSE,0,,,0,0,0,4,0,0,0,0,Positive environment,"Not a lot of mentorship, you must seek that on your own","You are surrounded by knowledgeable, motivated people",05-02-2025,11:54:00,Cleveland,OH
805672,Berkshire Hathaway,PART_TIME,Licensed Realtor,2,TRUE,0,POSITIVE,APPROVE,0,5,5,5,5,5,0,0,Great Company,Real estate is very unpredictable.,Strong leadership. Very ethical and upstanding company. Great support.,12-01-2025,14:36:00,Houston,TX
805672,Berkshire Hathaway,REGULAR,Real Estate Broker,6,TRUE,5,NEGATIVE,APPROVE,5,5,5,5,5,5,0,0,Great Company,Commission only :) you get paid if you work hard.,Of course it all depends on which brokerage you join. It is overall a great company.,28-12-2024,14:47:00,Baldwin,AL
805672,Berkshire Hathaway,REGULAR,Service Director,9,TRUE,3,POSITIVE,,3,5,5,4,5,4,0,0,Na,Not very loyal to employees that stay but have shown you have to leave and come back to get further,Stability within organization is great,30-12-2024,13:23:00,McKinney,TX
805672,Berkshire Hathaway,REGULAR,Property Manager,0,TRUE,0,,,0,0,0,5,0,0,0,0,Family-Oriented,"Learn as you go, no formal training.",Flexible schedule and caring supervisors.,30-12-2024,14:43:00,Terre Haute,IN
805672,Berkshire Hathaway,REGULAR,Real Estate Agent,2,TRUE,5,,,1,4,5,4,4,3,0,0,Realtor,You never know when you are getting paid.,You can work as much as you want.,10-12-2024,02:12:00,Upper St Clair,PA
805672,Berkshire Hathaway,REGULAR,Leasing Consultant,1,FALSE,3,NEUTRAL,NO_OPINION,2,3,3,3,4,3,0,0,nice place no commission ,They do not pay industry-standard. high turn over rate. not much room for growth. when I was there there was not much help on my departments.,lots of paid time off. They are caring and flexible,10-10-2024,05:00:00,Roswell,GA
805672,Berkshire Hathaway,REGULAR,Mechanic,4,FALSE,2,NEGATIVE,,1,2,3,2,1,3,0,0,Camelback dealer,"Flat rate , no money to make when everything is warranty. All the bays flood if it rains at all,",Not consistent work and are fine with giving you 30 hour checks for two weeks while working outside the whole time.,19-09-2024,21:12:00,Phoenix,AZ
